Graph1 Name;Graph2 Name;Graph1 nb nodes;Graph2 nb nodes;Graph1 nb edges;Graph2 nb edges;Method;Param; distance;optimal solution found;Class Graph1;Class Graph2;matching
image11_30.gxl;image11_24.gxl;15;15;16;16;DistributedGED;; 103.99339;true;11;11;Node:9->9=12.509995/Edge:3_<>11->3_<>11=0.0/Edge:12_<>13->12_<>13=0.0/Node:2->2=1.414215/Node:1->1=9.43398/Node:10->10=0.707105/Node:14->14=5.656855/Node:8->8=4.24264/Node:12->12=13.509255/Edge:2_<>6->2_<>6=0.0/Node:4->4=13.509255/Edge:7_<>14->7_<>14=0.0/Edge:3_<>12->3_<>12=0.0/Node:0->0=12.020815/Edge:0_<>4->0_<>4=0.0/Node:6->6=9.899495/Node:3->3=3.807885/Node:13->13=7.38241/Edge:8_<>13->8_<>13=0.0/Node:7->7=2.828425/Node:11->11=0.707105/Edge:2_<>7->2_<>7=0.0/Node:5->5=6.36396/Edge:2_<>11->2_<>11=0.0/Edge:3_<>5->3_<>5=0.0/Edge:4_<>9->4_<>9=0.0/Edge:1_<>14->1_<>14=0.0/Edge:4_<>11->4_<>11=0.0/Edge:7_<>9->7_<>9=0.0/Edge:10_<>12->10_<>12=0.0/Edge:13_<>14->13_<>14=0.0/
image11_30.gxl;image11_30.gxl;15;15;16;16;DistributedGED;;   0.00000;true;11;11;Edge:8_<>13->8_<>13=0.0/Edge:1_<>14->1_<>14=0.0/Node:9->9=0.0/Edge:3_<>5->3_<>5=0.0/Node:4->4=0.0/Node:12->12=0.0/Node:10->10=0.0/Node:6->6=0.0/Edge:7_<>9->7_<>9=0.0/Node:13->13=0.0/Edge:2_<>11->2_<>11=0.0/Node:3->3=0.0/Edge:2_<>7->2_<>7=0.0/Edge:2_<>6->2_<>6=0.0/Node:14->14=0.0/Edge:10_<>12->10_<>12=0.0/Edge:4_<>9->4_<>9=0.0/Node:5->5=0.0/Node:2->2=0.0/Edge:3_<>12->3_<>12=0.0/Edge:7_<>14->7_<>14=0.0/Node:0->0=0.0/Node:7->7=0.0/Node:11->11=0.0/Node:8->8=0.0/Edge:13_<>14->13_<>14=0.0/Edge:12_<>13->12_<>13=0.0/Node:1->1=0.0/Edge:3_<>11->3_<>11=0.0/Edge:0_<>4->0_<>4=0.0/Edge:4_<>11->4_<>11=0.0/
image11_30.gxl;image11_22.gxl;15;15;16;16;DistributedGED;;  84.17260;true;11;11;Edge:10_<>12->10_<>12=0.0/Edge:12_<>13->12_<>13=0.0/Edge:2_<>7->2_<>7=0.0/Edge:0_<>4->0_<>4=0.0/Node:2->2=9.0/Edge:3_<>11->3_<>11=0.0/Edge:4_<>9->4_<>9=0.0/Node:5->5=9.19239/Node:9->9=10.6066/Edge:3_<>12->3_<>12=0.0/Node:10->10=6.36396/Node:1->1=2.828425/Edge:2_<>6->2_<>6=0.0/Edge:13_<>14->13_<>14=0.0/Edge:3_<>5->3_<>5=0.0/Edge:8_<>13->8_<>13=0.0/Node:8->8=3.60555/Node:12->12=9.19239/Node:4->4=3.535535/Node:0->0=8.48528/Edge:4_<>11->4_<>11=0.0/Node:14->14=9.19239/Node:6->6=0.707105/Edge:7_<>9->7_<>9=0.0/Node:7->7=2.54951/Edge:1_<>14->1_<>14=0.0/Node:13->13=4.24264/Node:11->11=2.54951/Edge:7_<>14->7_<>14=0.0/Node:3->3=2.12132/Edge:2_<>11->2_<>11=0.0/
image11_30.gxl;image21_4.gxl;15;15;16;16;DistributedGED;;1271.85928;false;11;21;Edge:8_<>13->10_<>11=0.0/Edge:4_<>9->eps_id=7.5/Node:8->10=90.0/Node:2->12=90.0/Edge:2_<>6->0_<>12=0.0/Node:12->9=90.0/Edge:2_<>11->eps_id=7.5/Edge:eps_id->0_<>4=7.5/Edge:3_<>11->2_<>6=0.0/Edge:7_<>9->5_<>8=0.0/Edge:0_<>4->3_<>13=0.0/Edge:eps_id->5_<>9=7.5/Node:11->2=90.0/Node:0->13=90.0/Edge:7_<>14->eps_id=7.5/Edge:13_<>14->1_<>11=0.0/Node:1->14=90.0/Edge:4_<>11->2_<>3=0.0/Edge:3_<>5->eps_id=7.5/Edge:10_<>12->7_<>9=0.0/Edge:1_<>14->1_<>14=0.0/Edge:3_<>12->eps_id=7.5/Node:3->6=90.0/Edge:12_<>13->eps_id=7.5/Node:5->4=29.841245651245117/Edge:2_<>7->8_<>12=0.0/Edge:eps_id->6_<>13=7.5/Node:7->8=90.0/Node:10->7=44.553340911865234/Node:6->0=90.0/Node:14->1=90.0/Node:4->3=90.0/Edge:eps_id->10_<>14=7.5/Node:13->11=90.0/Node:9->5=42.464691162109375/
image11_30.gxl;image18_14.gxl;15;15;16;16;DistributedGED;;1380.80782;true;11;18;Edge:2_<>6->7_<>14=0.0/Edge:7_<>9->0_<>3=0.0/Edge:3_<>5->5_<>8=0.0/Node:12->4=90.0/Node:0->10=90.0/Edge:10_<>12->4_<>6=0.0/Edge:8_<>13->11_<>13=0.0/Node:10->6=90.0/Edge:2_<>11->7_<>9=15.0/Node:14->2=90.0/Edge:13_<>14->2_<>11=0.0/Edge:eps_id->1_<>6=7.5/Edge:2_<>7->0_<>7=0.0/Edge:eps_id->6_<>13=7.5/Node:7->0=66.29667663574219/Node:9->3=81.18035125732422/Node:2->7=70.8307876586914/Edge:7_<>14->0_<>2=0.0/Edge:eps_id->1_<>8=7.5/Node:11->9=90.0/Node:3->5=90.0/Edge:0_<>4->10_<>12=0.0/Node:1->1=90.0/Node:13->11=90.0/Edge:eps_id->8_<>10=7.5/Edge:3_<>11->eps_id=7.5/Node:4->12=90.0/Node:8->13=90.0/Edge:1_<>14->eps_id=7.5/Edge:4_<>9->eps_id=7.5/Edge:3_<>12->4_<>5=0.0/Node:5->8=90.0/Edge:eps_id->3_<>14=7.5/Node:6->14=90.0/Edge:4_<>11->9_<>12=0.0/Edge:12_<>13->eps_id=7.5/
image11_30.gxl;image18_16.gxl;15;15;16;16;DistributedGED;;1234.90127;true;11;18;Node:7->0=39.60113525390625/Node:10->1=90.0/Edge:3_<>5->eps_id=7.5/Edge:2_<>11->eps_id=7.5/Edge:eps_id->2_<>11=7.5/Edge:7_<>14->0_<>3=0.0/Node:1->14=90.0/Edge:7_<>9->0_<>2=0.0/Edge:0_<>4->8_<>10=0.0/Node:9->2=47.18580627441406/Node:2->7=38.20994567871094/Edge:2_<>6->7_<>9=0.0/Node:11->5=90.0/Edge:4_<>9->eps_id=7.5/Edge:eps_id->9_<>12=7.5/Node:3->4=90.0/Edge:10_<>12->1_<>6=0.0/Edge:3_<>12->4_<>6=0.0/Edge:3_<>11->4_<>5=0.0/Node:12->6=79.69473266601562/Edge:8_<>13->11_<>13=0.0/Node:8->11=90.0/Edge:eps_id->1_<>8=7.5/Edge:4_<>11->5_<>8=0.0/Node:5->12=90.0/Edge:eps_id->10_<>12=7.5/Edge:12_<>13->6_<>13=0.0/Edge:1_<>14->3_<>14=0.0/Node:6->9=90.0/Node:13->13=90.0/Edge:eps_id->7_<>14=7.5/Node:4->8=62.70964813232422/Node:0->10=90.0/Edge:13_<>14->eps_id=7.5/Node:14->3=90.0/Edge:2_<>7->0_<>7=0.0/
image11_30.gxl;image18_18.gxl;15;15;16;16;DistributedGED;;1377.87872;true;11;18;Edge:1_<>14->3_<>14=0.0/Node:2->7=69.76030731201172/Edge:3_<>5->4_<>5=0.0/Node:4->1=90.0/Edge:8_<>13->11_<>13=0.0/Edge:3_<>11->4_<>6=0.0/Node:3->4=90.0/Node:0->8=90.0/Edge:13_<>14->eps_id=7.5/Node:10->12=90.0/Edge:2_<>11->eps_id=7.5/Edge:12_<>13->eps_id=7.5/Node:14->3=90.0/Node:9->2=68.1212158203125/Edge:7_<>9->0_<>2=0.0/Edge:7_<>14->0_<>3=0.0/Node:5->5=90.0/Edge:eps_id->7_<>14=7.5/Node:7->0=77.27386474609375/Node:13->11=90.0/Edge:3_<>12->eps_id=7.5/Node:12->10=90.0/Edge:10_<>12->10_<>12=0.0/Edge:4_<>11->1_<>6=0.0/Edge:eps_id->5_<>8=7.5/Edge:eps_id->9_<>12=7.5/Edge:0_<>4->1_<>8=0.0/Edge:2_<>7->0_<>7=0.0/Node:1->14=90.0/Node:6->9=90.0/Edge:eps_id->6_<>13=7.5/Edge:2_<>6->7_<>9=0.0/Edge:eps_id->8_<>10=7.5/Edge:4_<>9->eps_id=7.5/Node:8->13=90.0/Edge:eps_id->2_<>11=7.5/Node:11->6=90.22333526611328/
image11_30.gxl;image18_19.gxl;15;15;16;16;DistributedGED;;1359.29388;true;11;18;Edge:eps_id->7_<>14=7.5/Edge:eps_id->2_<>11=7.5/Node:6->9=90.0/Node:4->8=88.26380920410156/Edge:4_<>9->eps_id=7.5/Edge:eps_id->1_<>6=7.5/Node:13->11=90.0/Edge:0_<>4->1_<>8=0.0/Node:9->2=67.42402648925781/Node:14->3=90.0/Edge:13_<>14->eps_id=7.5/Node:5->6=90.0/Edge:12_<>13->eps_id=7.5/Node:1->14=90.0/Node:2->7=64.8999252319336/Edge:7_<>14->0_<>3=0.0/Node:7->0=66.20612335205078/Edge:2_<>11->eps_id=7.5/Edge:1_<>14->3_<>14=0.0/Node:12->10=90.0/Edge:eps_id->9_<>12=7.5/Edge:eps_id->6_<>13=7.5/Node:3->4=90.0/Node:11->5=90.0/Edge:2_<>6->7_<>9=0.0/Edge:3_<>5->4_<>6=0.0/Edge:2_<>7->0_<>7=0.0/Node:8->13=90.0/Edge:3_<>11->4_<>5=0.0/Edge:4_<>11->5_<>8=0.0/Edge:10_<>12->10_<>12=0.0/Edge:8_<>13->11_<>13=0.0/Edge:3_<>12->eps_id=7.5/Edge:7_<>9->0_<>2=0.0/Edge:eps_id->8_<>10=7.5/Node:0->1=90.0/Node:10->12=90.0/
image11_30.gxl;image18_21.gxl;15;15;16;16;DistributedGED;;1308.05462;true;11;18;Node:0->7=90.0/Edge:3_<>12->6_<>11=0.0/Edge:2_<>6->9_<>13=0.0/Edge:eps_id->7_<>8=7.5/Node:12->6=94.4523696899414/Node:4->14=71.38101959228516/Edge:2_<>7->1_<>9=0.0/Node:5->8=90.0/Edge:7_<>9->1_<>2=0.0/Edge:eps_id->8_<>13=7.5/Edge:13_<>14->eps_id=7.5/Edge:eps_id->2_<>3=7.5/Node:7->1=53.66796112060547/Node:13->0=90.0/Edge:7_<>14->1_<>12=0.0/Node:6->13=90.0/Edge:4_<>9->eps_id=7.5/Edge:4_<>11->10_<>14=0.0/Edge:0_<>4->7_<>14=0.0/Node:1->5=90.0/Edge:eps_id->4_<>14=7.5/Edge:8_<>13->0_<>3=0.0/Edge:3_<>5->eps_id=7.5/Node:10->4=90.0/Edge:eps_id->5_<>9=7.5/Edge:2_<>11->eps_id=7.5/Edge:3_<>11->10_<>11=0.0/Node:2->9=57.168609619140625/Node:14->12=90.0/Edge:1_<>14->5_<>12=0.0/Edge:10_<>12->4_<>6=0.0/Node:11->10=90.0/Node:8->3=90.0/Edge:12_<>13->0_<>6=0.0/Node:3->11=90.0/Node:9->2=63.88465881347656/
image11_30.gxl;image18_28.gxl;15;15;16;16;DistributedGED;;1231.45675;true;11;18;Edge:3_<>12->6_<>11=0.0/Edge:2_<>6->9_<>13=0.0/Edge:2_<>7->1_<>9=0.0/Node:5->8=90.0/Node:1->5=90.0/Node:11->10=90.0/Node:3->11=90.0/Edge:13_<>14->eps_id=7.5/Edge:3_<>11->10_<>11=0.0/Edge:10_<>12->4_<>6=0.0/Edge:2_<>11->eps_id=7.5/Edge:eps_id->8_<>13=7.5/Node:7->1=39.322383880615234/Node:12->6=77.92945861816406/Edge:12_<>13->0_<>6=0.0/Node:6->13=90.0/Edge:0_<>4->7_<>14=0.0/Edge:4_<>9->eps_id=7.5/Node:4->14=52.47856521606445/Edge:8_<>13->0_<>3=0.0/Edge:eps_id->5_<>9=7.5/Node:0->7=90.0/Node:9->2=50.884674072265625/Node:14->12=90.0/Edge:4_<>11->10_<>14=0.0/Edge:eps_id->4_<>14=7.5/Node:10->4=90.0/Edge:7_<>14->1_<>12=0.0/Edge:3_<>5->eps_id=7.5/Node:2->9=43.3416633605957/Edge:1_<>14->5_<>12=0.0/Node:13->0=90.0/Edge:eps_id->2_<>3=7.5/Node:8->3=90.0/Edge:7_<>9->1_<>2=0.0/Edge:eps_id->7_<>8=7.5/
image11_22.gxl;image11_24.gxl;15;15;16;16;DistributedGED;; 132.56240;true;11;11;Edge:3_<>12->3_<>12=0.0/Edge:2_<>7->2_<>7=0.0/Edge:0_<>4->0_<>4=0.0/Node:2->2=10.049875/Edge:2_<>11->2_<>11=0.0/Edge:4_<>9->4_<>9=0.0/Node:5->5=15.55635/Node:9->9=15.55635/Node:14->14=12.509995/Node:12->12=9.899495/Node:10->10=5.656855/Node:1->1=10.440305/Edge:2_<>6->2_<>6=0.0/Edge:3_<>5->3_<>5=0.0/Edge:4_<>11->4_<>11=0.0/Node:8->8=6.082765/Edge:7_<>14->7_<>14=0.0/Edge:13_<>14->13_<>14=0.0/Node:4->4=11.401755/Edge:1_<>14->1_<>14=0.0/Edge:3_<>11->3_<>11=0.0/Node:13->13=9.51315/Node:0->0=3.535535/Node:6->6=10.6066/Edge:7_<>9->7_<>9=0.0/Edge:8_<>13->8_<>13=0.0/Node:7->7=5.147815/Edge:10_<>12->10_<>12=0.0/Edge:12_<>13->12_<>13=0.0/Node:11->11=3.0/Node:3->3=3.60555/
image11_22.gxl;image11_30.gxl;15;15;16;16;DistributedGED;;  84.17260;true;11;11;Node:13->13=4.24264/Node:14->14=9.19239/Node:8->8=3.60555/Node:5->5=9.19239/Node:3->3=2.12132/Edge:4_<>11->4_<>11=0.0/Edge:7_<>9->7_<>9=0.0/Edge:3_<>5->3_<>5=0.0/Edge:4_<>9->4_<>9=0.0/Edge:10_<>12->10_<>12=0.0/Node:11->11=2.54951/Node:2->2=9.0/Node:7->7=2.54951/Node:6->6=0.707105/Edge:12_<>13->12_<>13=0.0/Edge:3_<>12->3_<>12=0.0/Node:9->9=10.6066/Edge:0_<>4->0_<>4=0.0/Node:1->1=2.828425/Node:12->12=9.19239/Edge:1_<>14->1_<>14=0.0/Edge:2_<>6->2_<>6=0.0/Node:10->10=6.36396/Edge:2_<>7->2_<>7=0.0/Edge:7_<>14->7_<>14=0.0/Edge:8_<>13->8_<>13=0.0/Node:0->0=8.48528/Edge:2_<>11->2_<>11=0.0/Edge:13_<>14->13_<>14=0.0/Node:4->4=3.535535/Edge:3_<>11->3_<>11=0.0/
